coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Cirsium_flodmanii,8721202,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,764,385,flower,2024-04-16,01:08:16,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721224,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,912,411,bud,2024-04-16,01:08:20,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721226,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,964,498,bud,2024-04-16,01:08:21,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721231,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,806,706,bud,2024-04-16,01:08:23,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721238,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,1150,438,bud,2024-04-16,01:08:24,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721301,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,1080,427,flower,2024-04-16,01:08:39,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721361,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,1040,583,bud,2024-04-16,01:08:50,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721427,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,632,809,bud,2024-04-16,01:09:04,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721432,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,507,834,bud,2024-04-16,01:09:05,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
N.A.,Cirsium_flodmanii,8721490,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,508,337,fruit,2024-04-16,01:09:19,3V0TR1NRWTMH0HUMEWM77QYAVJTA41,False
