coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Cirsium_flodmanii,8623519,startTest1,N/A,N/A,N/A,N/A,False,1,0,jarvisxie,383,0.0,2024-04-04,19:43:19,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Cirsium_flodmanii,8720807,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2JWU5GINFTOXT,9433,0.0,2024-04-16,01:06:45,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Cirsium_flodmanii,8721108,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2JWU5GINFTOXT,9433,0.0,2024-04-16,01:07:53,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Cirsium_flodmanii,8721277,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,4,1,0,False,1,1,A2JWU5GINFTOXT,9433,26.34,2024-04-16,01:08:33,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721202,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,764,385,flower,2024-04-16,01:08:16,False
,N.A.,Cirsium_flodmanii,8721224,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,912,411,bud,2024-04-16,01:08:20,False
,N.A.,Cirsium_flodmanii,8721226,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,964,498,bud,2024-04-16,01:08:21,False
,N.A.,Cirsium_flodmanii,8721231,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,806,706,bud,2024-04-16,01:08:23,False
,N.A.,Cirsium_flodmanii,8721238,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,False,1150,438,bud,2024-04-16,01:08:24,False
N.A,Cirsium_flodmanii,8721503,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,3,1,1,False,1,2,A2JWU5GINFTOXT,9433,45.84,2024-04-16,01:09:21,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721301,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,1080,427,flower,2024-04-16,01:08:39,False
,N.A.,Cirsium_flodmanii,8721361,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,1040,583,bud,2024-04-16,01:08:50,False
,N.A.,Cirsium_flodmanii,8721427,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,632,809,bud,2024-04-16,01:09:04,False
,N.A.,Cirsium_flodmanii,8721432,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,507,834,bud,2024-04-16,01:09:05,False
,N.A.,Cirsium_flodmanii,8721490,306844,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15199312.jpg,A2JWU5GINFTOXT,9433,False,508,337,fruit,2024-04-16,01:09:19,False
N.A,Cirsium_flodmanii,8721615,306849,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21979939.jpg,1,0,1,False,1,3,A2JWU5GINFTOXT,9433,23.2,2024-04-16,01:09:46,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721526,306849,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21979939.jpg,A2JWU5GINFTOXT,9433,False,765,531,bud,2024-04-16,01:09:28,False
,N.A.,Cirsium_flodmanii,8721601,306849,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21979939.jpg,A2JWU5GINFTOXT,9433,False,542,785,fruit,2024-04-16,01:09:43,False
N.A,Cirsium_flodmanii,8721687,306845,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15240901.jpg,1,1,1,False,1,4,A2JWU5GINFTOXT,9433,17.74,2024-04-16,01:10:06,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721652,306845,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15240901.jpg,A2JWU5GINFTOXT,9433,False,948,1490,flower,2024-04-16,01:09:56,False
,N.A.,Cirsium_flodmanii,8721669,306845,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15240901.jpg,A2JWU5GINFTOXT,9433,False,844,1420,fruit,2024-04-16,01:09:59,False
,N.A.,Cirsium_flodmanii,8721678,306845,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15240901.jpg,A2JWU5GINFTOXT,9433,False,901,1120,bud,2024-04-16,01:10:03,False
N.A,Cirsium_flodmanii,8721815,306842,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15063904.jpg,0,2,0,False,1,5,A2JWU5GINFTOXT,9433,24.77,2024-04-16,01:10:33,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721793,306842,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15063904.jpg,A2JWU5GINFTOXT,9433,False,1080,819,flower,2024-04-16,01:10:29,False
,N.A.,Cirsium_flodmanii,8721802,306842,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15063904.jpg,A2JWU5GINFTOXT,9433,False,1070,894,flower,2024-04-16,01:10:30,False
N.A,Cirsium_flodmanii,8721876,306843,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15084765.jpg,0,1,2,False,1,6,A2JWU5GINFTOXT,9433,16.09,2024-04-16,01:10:51,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721846,306843,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15084765.jpg,A2JWU5GINFTOXT,9433,False,994,683,fruit,2024-04-16,01:10:41,False
,N.A.,Cirsium_flodmanii,8721850,306843,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15084765.jpg,A2JWU5GINFTOXT,9433,False,1030,542,fruit,2024-04-16,01:10:42,False
,N.A.,Cirsium_flodmanii,8721864,306843,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.15084765.jpg,A2JWU5GINFTOXT,9433,False,750,641,flower,2024-04-16,01:10:48,False
N.A,Cirsium_flodmanii,8721911,306846,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20605324.jpg,0,2,0,False,1,7,A2JWU5GINFTOXT,9433,9.05,2024-04-16,01:11:02,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721898,306846,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20605324.jpg,A2JWU5GINFTOXT,9433,False,969,1140,flower,2024-04-16,01:10:57,False
,N.A.,Cirsium_flodmanii,8721903,306846,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20605324.jpg,A2JWU5GINFTOXT,9433,False,279,717,flower,2024-04-16,01:10:59,False
N.A,Cirsium_flodmanii,8721992,306848,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21974473.jpg,2,1,1,False,1,8,A2JWU5GINFTOXT,9433,20.11,2024-04-16,01:11:25,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8721942,306848,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21974473.jpg,A2JWU5GINFTOXT,9433,False,272,397,flower,2024-04-16,01:11:09,False
,N.A.,Cirsium_flodmanii,8721955,306848,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21974473.jpg,A2JWU5GINFTOXT,9433,False,279,436,bud,2024-04-16,01:11:13,False
,N.A.,Cirsium_flodmanii,8721965,306848,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21974473.jpg,A2JWU5GINFTOXT,9433,False,177,697,fruit,2024-04-16,01:11:16,False
,N.A.,Cirsium_flodmanii,8721978,306848,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.21974473.jpg,A2JWU5GINFTOXT,9433,False,188,762,bud,2024-04-16,01:11:21,False
N.A,Cirsium_flodmanii,8722078,306847,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20606326.jpg,0,1,2,False,1,9,A2JWU5GINFTOXT,9433,17.67,2024-04-16,01:11:44,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Cirsium_flodmanii,8722011,306847,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20606326.jpg,A2JWU5GINFTOXT,9433,False,1030,625,flower,2024-04-16,01:11:31,False
,N.A.,Cirsium_flodmanii,8722064,306847,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20606326.jpg,A2JWU5GINFTOXT,9433,False,1160,481,fruit,2024-04-16,01:11:40,False
,N.A.,Cirsium_flodmanii,8722068,306847,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.20606326.jpg,A2JWU5GINFTOXT,9433,False,1020,372,fruit,2024-04-16,01:11:41,False
N.A,Cirsium_flodmanii,8722073,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2LW7MR7OP748L,20712,0.0,2024-04-16,01:11:42,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Cirsium_flodmanii,8722131,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,4,1,0,True,1,10,A2JWU5GINFTOXT,9433,13.89,2024-04-16,01:11:59,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A.,Cirsium_flodmanii,8722094,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,True,784,368,flower,2024-04-16,01:11:49,False
N.A.,Cirsium_flodmanii,8722102,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,True,974,511,bud,2024-04-16,01:11:52,False
N.A.,Cirsium_flodmanii,8722106,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,True,802,701,bud,2024-04-16,01:11:52,False
N.A.,Cirsium_flodmanii,8722112,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,True,922,410,bud,2024-04-16,01:11:54,False
N.A.,Cirsium_flodmanii,8722119,306850,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_flodmanii/images/Cirsium_flodmanii.22493436.jpg,A2JWU5GINFTOXT,9433,True,1150,438,bud,2024-04-16,01:11:56,False
N.A,Cirsium_flodmanii,8722411,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2LW7MR7OP748L,20712,0.0,2024-04-16,01:13:06,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Cirsium_flodmanii,8722482,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A2LW7MR7OP748L,20712,0.0,2024-04-16,01:13:28,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
