coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Linnaea_borealis,9025215,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,824,228,flower,2024-04-16,19:07:35,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025262,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,904,240,flower,2024-04-16,19:07:39,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025304,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,936,256.8,flower,2024-04-16,19:07:43,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025660,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,449.6,944,flower,2024-04-16,19:08:15,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025676,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,427.2,944,flower,2024-04-16,19:08:16,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025759,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,459.2,1024,bud,2024-04-16,19:08:23,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025778,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,461.6,1080,bud,2024-04-16,19:08:24,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025925,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,168,1064,fruit,2024-04-16,19:08:41,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9025951,319501,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388397.jpg,A13A3UP3NRAY2M,22568,False,188.8,1080,fruit,2024-04-16,19:08:41,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026484,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,686,1630,flower,2024-04-16,19:09:31,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026522,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,675,1650,flower,2024-04-16,19:09:34,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026692,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,644.8,1608,fruit,2024-04-16,19:09:49,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026706,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,681.6,1600,fruit,2024-04-16,19:09:51,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026737,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,653.6,1624,fruit,2024-04-16,19:09:53,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026784,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,654.4,1648,fruit,2024-04-16,19:09:57,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026936,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,544.8,1632,flower,2024-04-16,19:10:11,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9026948,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,462.4,1608,flower,2024-04-16,19:10:13,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9027486,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,968,177.6,flower,2024-04-16,19:11:02,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9027500,319499,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.21703523.jpg,A13A3UP3NRAY2M,22568,False,952,144,flower,2024-04-16,19:11:04,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9027864,319500,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.22829467.jpg,A13A3UP3NRAY2M,22568,False,681,900,flower,2024-04-16,19:11:39,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028166,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,780.8,668.8,fruit,2024-04-16,19:12:14,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028194,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,756,655.2,fruit,2024-04-16,19:12:17,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028355,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,400.8,485.6,fruit,2024-04-16,19:12:34,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028365,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,402.4,553.6,fruit,2024-04-16,19:12:36,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028381,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,436,593.6,fruit,2024-04-16,19:12:38,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028401,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,411.2,586.4,fruit,2024-04-16,19:12:41,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028481,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,600.8,734.4,fruit,2024-04-16,19:12:51,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028542,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,912,645.6,fruit,2024-04-16,19:12:57,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9028955,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,290.4,1184,fruit,2024-04-16,19:13:48,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029174,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,728.8,1536,fruit,2024-04-16,19:14:15,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029196,319503,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388400.jpg,A13A3UP3NRAY2M,22568,False,724,1520,fruit,2024-04-16,19:14:17,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029775,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,645.6,792.8,bud,2024-04-16,19:15:39,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029793,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,638.4,729.6,bud,2024-04-16,19:15:41,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029814,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,404.8,944,bud,2024-04-16,19:15:44,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029885,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,390.4,1040,bud,2024-04-16,19:15:57,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9029899,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,355.2,1040,bud,2024-04-16,19:15:59,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030061,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,776,976,fruit,2024-04-16,19:16:20,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030088,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,762.4,1032,fruit,2024-04-16,19:16:24,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030282,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,265.6,1496,flower,2024-04-16,19:16:53,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030492,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,904,864,bud,2024-04-16,19:17:28,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030504,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,896,872,bud,2024-04-16,19:17:30,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
N.A.,Linnaea_borealis,9030515,319502,https://crowdcurio-experiment-images.s3.amazonaws.com/Linnaea_borealis/images/Linnaea_borealis.24388398.jpg,A13A3UP3NRAY2M,22568,False,896,880,bud,2024-04-16,19:17:32,3ZC62PVYE0UKUWQP9HGQO966Q1RXXW,False
