coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Clematis_orientalis,8669277,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2BMJL0FGLDBQI,20990,0.0,2024-04-15,20:50:52,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Clematis_orientalis,8669634,startTest1,N/A,N/A,N/A,N/A,False,1,0,A10IHO8AGIWFNG,19997,0.0,2024-04-15,20:53:52,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Clematis_orientalis,8669637,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2BMJL0FGLDBQI,20990,0.0,2024-04-15,20:53:56,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Clematis_orientalis,8672350,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,5,4,6,False,1,1,A2BMJL0FGLDBQI,20990,69.61,2024-04-15,21:19:02,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Clematis_orientalis,8669675,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,858,630,fruit,2024-04-15,20:54:31,False
,N.A.,Clematis_orientalis,8669697,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,906,1280,fruit,2024-04-15,20:54:44,False
,N.A.,Clematis_orientalis,8669734,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,709,1160,flower,2024-04-15,20:55:05,False
,N.A.,Clematis_orientalis,8669742,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,207,879,flower,2024-04-15,20:55:09,False
,N.A.,Clematis_orientalis,8672152,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,843,625,fruit,2024-04-15,21:18:06,False
,N.A.,Clematis_orientalis,8672169,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,910,1320,fruit,2024-04-15,21:18:11,False
,N.A.,Clematis_orientalis,8672197,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,703,1180,flower,2024-04-15,21:18:21,False
,N.A.,Clematis_orientalis,8672220,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,197,876,flower,2024-04-15,21:18:26,False
,N.A.,Clematis_orientalis,8672263,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,731,744,bud,2024-04-15,21:18:38,False
,N.A.,Clematis_orientalis,8672274,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,422,932,bud,2024-04-15,21:18:41,False
,N.A.,Clematis_orientalis,8672279,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,322,965,bud,2024-04-15,21:18:42,False
,N.A.,Clematis_orientalis,8672285,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,356,970,bud,2024-04-15,21:18:45,False
,N.A.,Clematis_orientalis,8672297,301073,https://crowdcurio-experiment-images.s3.amazonaws.com/Clematis_orientalis/images/Clematis_orientalis.21995268.jpg,A2BMJL0FGLDBQI,20990,False,749,1150,bud,2024-04-15,21:18:49,False
