coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Silene_antirrhina,9376932,startTest1,N/A,N/A,N/A,N/A,False,1,0,AODGUL4MYT42V,21788,0.0,2024-04-17,15:55:08,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Silene_antirrhina,9379092,submitTest1,N/A,N/A,N/A,N/A,False,1,1,AODGUL4MYT42V,21788,0.0,2024-04-17,16:01:03,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Silene_antirrhina,9379219,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3MSYMSTHZJI98,15070,0.0,2024-04-17,16:01:27,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Silene_antirrhina,,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,8,0,10,False,1,1,AODGUL4MYT42V,21788,0,,,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Silene_antirrhina,9379853,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,281.5,400,bud,2024-04-17,16:03:11,False
,N.A.,Silene_antirrhina,9379875,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,349.5,520,bud,2024-04-17,16:03:15,False
,N.A.,Silene_antirrhina,9379882,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,253.5,479.5,bud,2024-04-17,16:03:17,False
,N.A.,Silene_antirrhina,9379915,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,356.5,590,fruit,2024-04-17,16:03:24,False
,N.A.,Silene_antirrhina,9379923,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,402,650,fruit,2024-04-17,16:03:25,False
,N.A.,Silene_antirrhina,9379937,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,425.5,705,bud,2024-04-17,16:03:25,False
,N.A.,Silene_antirrhina,9379966,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,540,261.5,fruit,2024-04-17,16:03:30,False
,N.A.,Silene_antirrhina,9379974,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,515,294.5,fruit,2024-04-17,16:03:31,False
,N.A.,Silene_antirrhina,9379980,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,560,296,fruit,2024-04-17,16:03:31,False
,N.A.,Silene_antirrhina,9379984,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,530,408,fruit,2024-04-17,16:03:33,False
,N.A.,Silene_antirrhina,9380034,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,600,550,bud,2024-04-17,16:03:38,False
,N.A.,Silene_antirrhina,9380055,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,585,660,bud,2024-04-17,16:03:42,False
,N.A.,Silene_antirrhina,9380061,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,550,695,fruit,2024-04-17,16:03:45,False
,N.A.,Silene_antirrhina,9380085,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,780,520,fruit,2024-04-17,16:03:52,False
,N.A.,Silene_antirrhina,9380089,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,805,300.5,fruit,2024-04-17,16:03:56,False
,N.A.,Silene_antirrhina,9380096,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,870,396.5,fruit,2024-04-17,16:03:56,False
,N.A.,Silene_antirrhina,9380118,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,825,297.5,bud,2024-04-17,16:04:06,False
,N.A.,Silene_antirrhina,9380148,330236,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24700409.jpg,AODGUL4MYT42V,21788,False,1030,735,bud,2024-04-17,16:04:15,False
N.A,Silene_antirrhina,9383020,startTest1,N/A,N/A,N/A,N/A,False,1,0,AAGHGWQ1MZYIY,20687,0.0,2024-04-17,16:11:43,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Silene_antirrhina,,330235,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24688175.jpg,1,4,13,False,1,1,AODGUL4MYT42V,21788,0,,,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Silene_antirrhina,9383892,330235,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24688175.jpg,AODGUL4MYT42V,21788,False,675,265,fruit,2024-04-17,16:14:30,False
,N.A.,Silene_antirrhina,9383915,330235,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24688175.jpg,AODGUL4MYT42V,21788,False,590,317,fruit,2024-04-17,16:14:30,False
,N.A.,Silene_antirrhina,9383916,330235,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24688175.jpg,AODGUL4MYT42V,21788,False,675,336,fruit,2024-04-17,16:14:30,False
,N.A.,Silene_antirrhina,9383921,330235,https://crowdcurio-experiment-images.s3.amazonaws.com/Silene_antirrhina/images/Silene_antirrhina.24688175.jpg,AODGUL4MYT42V,21788,False,575,281.5,flower,2024-04-17,16:14:30,False
