coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Rubus_deliciosus,9373124,329169,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24674103.jpg,AWCDPGGSOIHRM,20994,False,752,358.6666666666667,flower,2024-04-17,15:44:57,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373127,329169,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24674103.jpg,AWCDPGGSOIHRM,20994,False,768,580,flower,2024-04-17,15:44:58,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373213,329169,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24674103.jpg,AWCDPGGSOIHRM,20994,False,1050.6666666666667,992,bud,2024-04-17,15:45:14,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373224,329169,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24674103.jpg,AWCDPGGSOIHRM,20994,False,1054.6666666666667,1308,flower,2024-04-17,15:45:16,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373232,329169,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24674103.jpg,AWCDPGGSOIHRM,20994,False,914.6666666666666,1480,flower,2024-04-17,15:45:17,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373302,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,726,1050,flower,2024-04-17,15:45:27,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373315,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,871,925,flower,2024-04-17,15:45:29,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373361,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,410,507,flower,2024-04-17,15:45:40,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373367,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,469,692,flower,2024-04-17,15:45:40,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373400,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,493,591,bud,2024-04-17,15:45:41,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373477,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,901,1260,bud,2024-04-17,15:45:53,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373480,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,880,1250,bud,2024-04-17,15:45:54,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373564,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,994,675,fruit,2024-04-17,15:46:11,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373566,329171,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24717014.jpg,AWCDPGGSOIHRM,20994,False,1010,699,fruit,2024-04-17,15:46:11,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373757,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,858,251,fruit,2024-04-17,15:46:36,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373763,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,666,286,flower,2024-04-17,15:46:43,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373797,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,855,468,flower,2024-04-17,15:46:45,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373844,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,709,512,bud,2024-04-17,15:46:48,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373882,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,905,658,flower,2024-04-17,15:46:54,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373887,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,588,750,flower,2024-04-17,15:46:55,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
N.A.,Rubus_deliciosus,9373915,329165,https://crowdcurio-experiment-images.s3.amazonaws.com/Rubus_deliciosus/images/Rubus_deliciosus.24632759.jpg,AWCDPGGSOIHRM,20994,False,958,898,flower,2024-04-17,15:46:59,3BA7SXOG22AAIZ35SAY6JS3PYC28RA,False
