coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Helianthus_nuttallii,8921634,315797,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.26761974.jpg,A2E7M97HVIEN9Z,21092,False,299,566,flower,2024-04-16,15:30:48,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8921650,315797,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.26761974.jpg,A2E7M97HVIEN9Z,21092,False,362,756,flower,2024-04-16,15:30:50,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8921658,315797,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.26761974.jpg,A2E7M97HVIEN9Z,21092,False,236,824,flower,2024-04-16,15:30:51,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8921691,315797,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.26761974.jpg,A2E7M97HVIEN9Z,21092,False,274,642,fruit,2024-04-16,15:30:56,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8921828,315797,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.26761974.jpg,A2E7M97HVIEN9Z,21092,False,167,819,flower,2024-04-16,15:31:17,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8921944,315798,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.29277181.jpg,A2E7M97HVIEN9Z,21092,False,1032,361.3333333333333,bud,2024-04-16,15:31:36,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8922007,315799,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.29277182.jpg,A2E7M97HVIEN9Z,21092,False,1048,1426.6666666666667,flower,2024-04-16,15:31:51,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8922091,315794,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.24765237.jpg,A2E7M97HVIEN9Z,21092,False,258,994,fruit,2024-04-16,15:32:08,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8922119,315794,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.24765237.jpg,A2E7M97HVIEN9Z,21092,False,373,1120,flower,2024-04-16,15:32:15,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
N.A.,Helianthus_nuttallii,8922210,315800,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthus_nuttallii/images/Helianthus_nuttallii.30086079.jpg,A2E7M97HVIEN9Z,21092,False,1152,366.8,bud,2024-04-16,15:32:33,3P6ENY9P8SGQIB1F5RY3IDVXEYXHIG,False
