coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Pyrola_chlorantha,9080485,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,404,329.3333333333333,flower,2024-04-16,22:11:12,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080545,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,420,224,flower,2024-04-16,22:11:22,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080549,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,369.3333333333333,204,flower,2024-04-16,22:11:23,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080553,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,360,240,flower,2024-04-16,22:11:23,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080557,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,382.6666666666667,298.6666666666667,flower,2024-04-16,22:11:24,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080589,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,732,692,flower,2024-04-16,22:11:35,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080605,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,784,652,flower,2024-04-16,22:11:36,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080615,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,1086,422,flower,2024-04-16,22:11:36,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080624,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,778,766,flower,2024-04-16,22:11:47,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080625,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,758,856,flower,2024-04-16,22:11:48,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080656,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,184,1036,flower,2024-04-16,22:12:03,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080663,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,468,1230,flower,2024-04-16,22:12:07,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080664,327038,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.25247462.jpg,A1W3K00V7TPRP2,22565,False,421,1240,flower,2024-04-16,22:12:07,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080577,327029,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.24391700.jpg,AI4N9JIAIXKPV,19321,False,531,543,flower,2024-04-16,22:11:33,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080579,327029,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.24391700.jpg,AI4N9JIAIXKPV,19321,False,736,487,flower,2024-04-16,22:11:35,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080585,327029,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.24391700.jpg,AI4N9JIAIXKPV,19321,False,539,469,flower,2024-04-16,22:11:35,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080592,327029,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.24391700.jpg,AI4N9JIAIXKPV,19321,False,523,517,flower,2024-04-16,22:11:35,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
N.A.,Pyrola_chlorantha,9080594,327029,https://crowdcurio-experiment-images.s3.amazonaws.com/Pyrola_chlorantha/images/Pyrola_chlorantha.24391700.jpg,AI4N9JIAIXKPV,19321,False,476,498,flower,2024-04-16,22:11:35,3NCN4N1H2Z185Z9K2F1Z1AOG5KZNBZ,False
