coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Rosa_arkansana,9373093,327751,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510109.jpg,A2UM9PEWDWXFC3,19177,False,1776,1552,flower,2024-04-17,15:44:52,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373148,327750,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510108.jpg,A2UM9PEWDWXFC3,19177,False,731.2,720,flower,2024-04-17,15:45:01,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373202,327839,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.24759851.jpg,A2UM9PEWDWXFC3,19177,False,544,544,flower,2024-04-17,15:45:12,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373283,327752,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510110.jpg,A2UM9PEWDWXFC3,19177,False,923.2,400,flower,2024-04-17,15:45:24,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373394,327750,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510108.jpg,A2UM9PEWDWXFC3,19177,True,715.2,752,flower,2024-04-17,15:45:40,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373722,327837,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.24654430.jpg,A2UM9PEWDWXFC3,19177,False,955.2,516.8,flower,2024-04-17,15:46:31,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373824,327753,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510119.jpg,A2UM9PEWDWXFC3,19177,False,443.2,384,flower,2024-04-17,15:46:47,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9373960,327749,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.510081.jpg,A2UM9PEWDWXFC3,19177,False,891.2,592,flower,2024-04-17,15:47:06,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9374084,327841,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.27200963.jpg,A2UM9PEWDWXFC3,19177,False,755.2,448,flower,2024-04-17,15:47:25,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
N.A.,Rosa_arkansana,9374095,327841,https://crowdcurio-experiment-images.s3.amazonaws.com/Rosa_arkansana/images/Rosa_arkansana.27200963.jpg,A2UM9PEWDWXFC3,19177,False,840,376,flower,2024-04-17,15:47:26,3APP19WN8KYWPVB3JK7W0ATRQ816GQ,False
