coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Cirsium_undulatum,8896396,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,797.3333333333334,386.6666666666667,flower,2024-04-16,14:06:35,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8896399,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,742.6666666666666,469.3333333333333,flower,2024-04-16,14:06:35,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8896400,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,738.6666666666666,541.3333333333334,flower,2024-04-16,14:06:36,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8902736,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,756,490,flower,2024-04-16,14:33:51,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8902737,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,756,370,flower,2024-04-16,14:33:51,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8902740,307958,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.18944575.jpg,ARIUT0J8YVAK1,22298,False,726,554,flower,2024-04-16,14:33:52,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8899392,307935,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.14864660.jpg,A1QZ3Q32BK3BVB,22326,False,1040,445,flower,2024-04-16,14:19:35,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8899399,307935,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.14864660.jpg,A1QZ3Q32BK3BVB,22326,False,745,625,bud,2024-04-16,14:19:39,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8899427,307927,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.14753631.jpg,A1QZ3Q32BK3BVB,22326,False,583,529,fruit,2024-04-16,14:19:48,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
N.A.,Cirsium_undulatum,8899431,307927,https://crowdcurio-experiment-images.s3.amazonaws.com/Cirsium_undulatum/images/Cirsium_undulatum.14753631.jpg,A1QZ3Q32BK3BVB,22326,False,952,576,fruit,2024-04-16,14:19:49,3I01FDIL75S5VAIBUSUL4C9IX9BD2U,False
