coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Physalis_longifolia,9081879,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,1168,725.6,flower,2024-04-16,22:17:43,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081893,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,984,585.6,flower,2024-04-16,22:17:45,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081902,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,888,490.4,flower,2024-04-16,22:17:51,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081916,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,856,559.2,flower,2024-04-16,22:17:51,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081932,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,525.6,592,flower,2024-04-16,22:17:53,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081936,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,437.6,676,flower,2024-04-16,22:17:54,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081956,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,204,668,flower,2024-04-16,22:17:58,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9081997,325625,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4143544.jpg,A1H8QTJCTYCVLE,20456,False,430.2857142857143,617.1428571428571,flower,2024-04-16,22:18:06,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9082326,325628,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4730435.jpg,A1H8QTJCTYCVLE,20456,False,1010.6666666666666,1178.6666666666667,fruit,2024-04-16,22:19:26,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
N.A.,Physalis_longifolia,9082335,325628,https://crowdcurio-experiment-images.s3.amazonaws.com/Physalis_longifolia/images/Physalis_longifolia.4730435.jpg,A1H8QTJCTYCVLE,20456,False,780,1076,fruit,2024-04-16,22:19:28,374UMBUHOO9PAH6ADBJ6LT0QCNLCTW,False
