coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Helianthella_quinquenervis,8925631,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2M110B3KG73F7,22378,0.0,2024-04-16,15:43:23,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Helianthella_quinquenervis,8925966,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2M110B3KG73F7,22378,0.0,2024-04-16,15:44:15,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Helianthella_quinquenervis,8926095,316248,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27928871.jpg,0,1,0,False,1,1,A2M110B3KG73F7,22378,13.98,2024-04-16,15:44:36,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helianthella_quinquenervis,8926061,316248,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27928871.jpg,A2M110B3KG73F7,22378,False,1000,414,flower,2024-04-16,15:44:28,False
N.A,Helianthella_quinquenervis,8926375,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,2,3,0,False,1,2,A2M110B3KG73F7,22378,41.2,2024-04-16,15:45:18,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helianthella_quinquenervis,8926292,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,A2M110B3KG73F7,22378,False,181,1620,flower,2024-04-16,15:45:03,False
,N.A.,Helianthella_quinquenervis,8926300,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,A2M110B3KG73F7,22378,False,194,1570,flower,2024-04-16,15:45:04,False
,N.A.,Helianthella_quinquenervis,8926343,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,A2M110B3KG73F7,22378,False,947,1160,flower,2024-04-16,15:45:13,False
,N.A.,Helianthella_quinquenervis,8926361,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,A2M110B3KG73F7,22378,False,783,1240,bud,2024-04-16,15:45:16,False
,N.A.,Helianthella_quinquenervis,8926369,316244,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.27432941.jpg,A2M110B3KG73F7,22378,False,873,1200,bud,2024-04-16,15:45:17,False
N.A,Helianthella_quinquenervis,8926564,316251,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.30086057.jpg,3,1,0,False,1,3,A2M110B3KG73F7,22378,20.15,2024-04-16,15:45:39,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helianthella_quinquenervis,8926413,316251,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.30086057.jpg,A2M110B3KG73F7,22378,False,871,298,flower,2024-04-16,15:45:24,False
,N.A.,Helianthella_quinquenervis,8926437,316251,https://crowdcurio-experiment-images.s3.amazonaws.com/Helianthella_quinquenervis/images/Helianthella_quinquenervis.30086057.jpg,A2M110B3KG73F7,22378,False,610,494,bud,2024-04-16,15:45:26,False
