coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Antennaria_pulcherrima,9384125,331289,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3228933.jpg,A2R3BAJVIJWGPK,19202,False,1050,409,flower,2024-04-17,16:15:20,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384175,331286,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3059469.jpg,A2R3BAJVIJWGPK,19202,False,1090,405,flower,2024-04-17,16:15:28,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384244,331285,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3059468.jpg,A2R3BAJVIJWGPK,19202,False,658,564,flower,2024-04-17,16:15:45,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384317,331282,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3055089.jpg,A2R3BAJVIJWGPK,19202,False,990,589,flower,2024-04-17,16:16:01,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384395,331287,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3059470.jpg,A2R3BAJVIJWGPK,19202,False,1060,568,flower,2024-04-17,16:17:46,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384440,331288,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3060414.jpg,A2R3BAJVIJWGPK,19202,False,1040,465,flower,2024-04-17,16:17:55,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384486,331289,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3228933.jpg,A2R3BAJVIJWGPK,19202,True,825,642,flower,2024-04-17,16:18:08,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384504,331290,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3408993.jpg,A2R3BAJVIJWGPK,19202,False,897,442,flower,2024-04-17,16:18:15,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384533,331284,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3055092.jpg,A2R3BAJVIJWGPK,19202,False,894,440,flower,2024-04-17,16:18:22,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384578,331283,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3055091.jpg,A2R3BAJVIJWGPK,19202,False,1160,534,flower,2024-04-17,16:18:33,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384590,331312,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.16895943.jpg,A2WMZMT3N1RCQX,20352,False,311,1110,flower,2024-04-17,16:18:35,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384668,331278,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3048060.jpg,A2R3BAJVIJWGPK,19202,False,939,659,flower,2024-04-17,16:18:52,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384725,331280,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.3049972.jpg,A2R3BAJVIJWGPK,19202,False,869,569,flower,2024-04-17,16:19:00,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
N.A.,Antennaria_pulcherrima,9384778,331313,https://crowdcurio-experiment-images.s3.amazonaws.com/Antennaria_pulcherrima/images/Antennaria_pulcherrima.16895944.jpg,A2WMZMT3N1RCQX,20352,False,275,944,fruit,2024-04-17,16:19:09,3YD0MU1NDLLEJ4C5GUKEA2IKNO87AE,False
