coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Chimaphila_umbellata,8723988,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,754.2857142857143,188.57142857142858,fruit,2024-04-16,01:19:03,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8723993,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,777.1428571428571,169.71428571428572,fruit,2024-04-16,01:19:04,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8723996,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,754.2857142857143,150.28571428571428,fruit,2024-04-16,01:19:05,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724183,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,1080,196.66666666666666,fruit,2024-04-16,01:19:35,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724306,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,172,325.3333333333333,bud,2024-04-16,01:20:03,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724317,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,190.66666666666666,322.6666666666667,bud,2024-04-16,01:20:05,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724348,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,468.6666666666667,966.6666666666666,fruit,2024-04-16,01:20:11,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724350,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,505.3333333333333,926.6666666666666,fruit,2024-04-16,01:20:11,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724353,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,473.3333333333333,913.3333333333334,fruit,2024-04-16,01:20:12,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
N.A.,Chimaphila_umbellata,8724357,306615,https://crowdcurio-experiment-images.s3.amazonaws.com/Chimaphila_umbellata/images/Chimaphila_umbellata.16903096.jpg,A3GETZXAACC3Z,21316,False,454.6666666666667,933.3333333333334,fruit,2024-04-16,01:20:13,3SMIWMMK7KPDOSR4U79H2JTVMFJUWI,False
