coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Helenium_autumnale,8920784,startTest1,N/A,N/A,N/A,N/A,False,1,0,A13VVMFPEPK1BZ,19990,0.0,2024-04-16,15:28:42,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Helenium_autumnale,8920930,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A13VVMFPEPK1BZ,19990,0.0,2024-04-16,15:29:04,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Helenium_autumnale,8921230,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A13VVMFPEPK1BZ,19990,0.0,2024-04-16,15:29:51,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Helenium_autumnale,8921409,315216,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.26760714.jpg,0,1,0,False,1,1,A13VVMFPEPK1BZ,19990,19.8,2024-04-16,15:30:19,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helenium_autumnale,8921400,315216,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.26760714.jpg,A13VVMFPEPK1BZ,19990,False,900,412,flower,2024-04-16,15:30:18,False
N.A,Helenium_autumnale,8921484,315220,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.27510998.jpg,0,1,0,False,1,2,A13VVMFPEPK1BZ,19990,5.8,2024-04-16,15:30:27,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helenium_autumnale,8921455,315220,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.27510998.jpg,A13VVMFPEPK1BZ,19990,False,752,332,flower,2024-04-16,15:30:23,False
N.A,Helenium_autumnale,8921533,315217,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.26760715.jpg,0,1,0,False,1,3,A13VVMFPEPK1BZ,19990,5.19,2024-04-16,15:30:34,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Helenium_autumnale,8921509,315217,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.26760715.jpg,A13VVMFPEPK1BZ,19990,False,690,426,flower,2024-04-16,15:30:31,False
N.A,Helenium_autumnale,8921594,315214,https://crowdcurio-experiment-images.s3.amazonaws.com/Helenium_autumnale/images/Helenium_autumnale.24830574.jpg,0,1,0,False,1,4,A13VVMFPEPK1BZ,19990,5.92,2024-04-16,15:30:42,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
