coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Bidens_cerbua,8623342,startTest1,N/A,N/A,N/A,N/A,False,1,0,jarvisxie,383,0.0,2024-04-04,14:53:16,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8718277,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3EPXUXQW7T8BL,18918,0.0,2024-04-16,00:50:53,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8718399,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A3EPXUXQW7T8BL,18918,0.0,2024-04-16,00:51:46,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8718583,startTest1,N/A,N/A,N/A,N/A,False,1,0,A38UUB83BIPIUR,19792,0.0,2024-04-16,00:52:52,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8718881,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A38UUB83BIPIUR,19792,0.0,2024-04-16,00:54:50,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8719051,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A38UUB83BIPIUR,19792,0.0,2024-04-16,00:55:56,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8719706,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3VU6TJGQUVYWR,21220,0.0,2024-04-16,01:01:35,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8719825,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A3VU6TJGQUVYWR,21220,0.0,2024-04-16,01:02:40,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8719957,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A3VU6TJGQUVYWR,21220,0.0,2024-04-16,01:03:34,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Bidens_cerbua,8720267,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,0,0,13,False,1,1,A3VU6TJGQUVYWR,21220,74.43,2024-04-16,01:04:57,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Bidens_cerbua,8720151,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,85.33333333333333,1112,fruit,2024-04-16,01:04:32,False
,N.A.,Bidens_cerbua,8720158,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,274.6666666666667,1373.3333333333333,fruit,2024-04-16,01:04:33,False
,N.A.,Bidens_cerbua,8720163,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,357.3333333333333,1346.6666666666667,fruit,2024-04-16,01:04:34,False
,N.A.,Bidens_cerbua,8720168,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,352,1238.6666666666667,fruit,2024-04-16,01:04:34,False
,N.A.,Bidens_cerbua,8720173,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,400,1386.6666666666667,fruit,2024-04-16,01:04:35,False
,N.A.,Bidens_cerbua,8720178,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,469.3333333333333,972,fruit,2024-04-16,01:04:35,False
,N.A.,Bidens_cerbua,8720182,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,470.6666666666667,885.3333333333334,fruit,2024-04-16,01:04:36,False
,N.A.,Bidens_cerbua,8720195,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,754.6666666666666,749.3333333333334,fruit,2024-04-16,01:04:38,False
,N.A.,Bidens_cerbua,8720203,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,332,273.3333333333333,fruit,2024-04-16,01:04:39,False
,N.A.,Bidens_cerbua,8720206,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,378.6666666666667,248,fruit,2024-04-16,01:04:39,False
,N.A.,Bidens_cerbua,8720207,303927,https://crowdcurio-experiment-images.s3.amazonaws.com/Bidens_cernua/images/Bidens_cernua.15264007.jpg,A3VU6TJGQUVYWR,21220,False,365.3333333333333,310.6666666666667,fruit,2024-04-16,01:04:40,False
