coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,hit-id,is-test
N.A.,Rudbeckia_ampla,9375249,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,A13IC0K4F9TV4S,21167,False,1020,416,flower,2024-04-17,15:50:25,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375255,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,A13IC0K4F9TV4S,21167,False,1020,590,flower,2024-04-17,15:50:26,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375260,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,A13IC0K4F9TV4S,21167,False,1010,713,flower,2024-04-17,15:50:26,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375304,329577,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895550.jpg,A13IC0K4F9TV4S,21167,False,726.6666666666666,602.6666666666666,fruit,2024-04-17,15:50:34,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375418,329582,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.16905899.jpg,A13IC0K4F9TV4S,21167,False,132,266,flower,2024-04-17,15:50:55,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375439,329582,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.16905899.jpg,A13IC0K4F9TV4S,21167,False,245,349,fruit,2024-04-17,15:51:00,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375445,329582,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.16905899.jpg,A13IC0K4F9TV4S,21167,False,421,189,fruit,2024-04-17,15:51:01,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375456,329582,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.16905899.jpg,A13IC0K4F9TV4S,21167,False,237,1050,fruit,2024-04-17,15:51:03,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375544,329578,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895565.jpg,A13IC0K4F9TV4S,21167,False,931,515,fruit,2024-04-17,15:51:18,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375550,329578,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895565.jpg,A13IC0K4F9TV4S,21167,False,1050,293,fruit,2024-04-17,15:51:19,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
N.A.,Rudbeckia_ampla,9375572,329578,https://crowdcurio-experiment-images.s3.amazonaws.com/Rudbeckia_ampla/images/Rudbeckia_ampla.13895565.jpg,A13IC0K4F9TV4S,21167,False,781,1150,fruit,2024-04-17,15:51:21,3NCN4N1H2Z185Z9K2F1Z1AOG5LYBNO,False
