coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Gentianopsis_thermalis,8626361,startTest1,N/A,N/A,N/A,N/A,False,1,0,jarvisxie,383,0.0,2024-04-12,22:32:05,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8894630,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2R8M4OH6A2W72,21399,0.0,2024-04-16,13:55:04,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8894733,startTest1,N/A,N/A,N/A,N/A,False,1,0,A10T6CMHHYBUPD,22324,0.0,2024-04-16,13:56:08,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8895157,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A10T6CMHHYBUPD,22324,0.0,2024-04-16,13:59:44,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8895202,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1V5K222MOR3FO,22328,0.0,2024-04-16,14:00:03,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8895341,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A10T6CMHHYBUPD,22324,0.0,2024-04-16,14:00:56,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8895460,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1V5K222MOR3FO,22328,0.0,2024-04-16,14:01:37,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8895855,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1BYWX9RO5DBQX,22331,0.0,2024-04-16,14:03:41,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8896194,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1BYWX9RO5DBQX,22331,0.0,2024-04-16,14:05:40,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8901000,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2R8M4OH6A2W72,21399,0.0,2024-04-16,14:26:36,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8902130,submitTest2,N/A,N/A,N/A,N/A,False,1,2,A2R8M4OH6A2W72,21399,0.0,2024-04-16,14:31:43,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8902650,startTest1,N/A,N/A,N/A,N/A,False,1,0,A38UUB83BIPIUR,19792,0.0,2024-04-16,14:33:28,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Gentianopsis_thermalis,8902976,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A38UUB83BIPIUR,19792,0.0,2024-04-16,14:34:36,True
