coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Anemone_multifida,8630717,startTest1,N/A,N/A,N/A,N/A,False,1,0,jarvisxie,383,0.0,2024-04-15,18:33:18,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632140,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1AS7EP5D59XUB,20552,0.0,2024-04-15,18:37:13,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632338,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3112R1WOWX31N,20465,0.0,2024-04-15,18:37:47,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632368,startTest1,N/A,N/A,N/A,N/A,False,1,0,AKBR6W40YAWJX,20419,0.0,2024-04-15,18:37:53,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632488,startTest1,N/A,N/A,N/A,N/A,False,1,0,A7IHUUH9KB2VG,20094,0.0,2024-04-15,18:38:14,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632781,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3UKP9P1WXWHOX,19080,0.0,2024-04-15,18:39:04,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632785,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1AS7EP5D59XUB,20552,0.0,2024-04-15,18:39:05,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632789,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A3112R1WOWX31N,20465,0.0,2024-04-15,18:39:07,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632909,submitTest1,N/A,N/A,N/A,N/A,False,1,1,AKBR6W40YAWJX,20419,0.0,2024-04-15,18:39:28,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632932,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3BJA19KJ32IF8,20571,0.0,2024-04-15,18:39:31,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632985,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1YOW4U1HNYADS,19576,0.0,2024-04-15,18:39:42,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8632989,startTest1,N/A,N/A,N/A,N/A,False,1,0,A3FMVTHOWPC8SD,20294,0.0,2024-04-15,18:39:43,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8633052,297388,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.21751602.jpg,1,0,0,False,1,1,AKBR6W40YAWJX,20419,13.32,2024-04-15,18:39:53,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Anemone_multifida,8633043,297388,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.21751602.jpg,AKBR6W40YAWJX,20419,False,340,960,bud,2024-04-15,18:39:51,False
N.A,Anemone_multifida,8633122,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1FB38QSHRLLXT,20572,0.0,2024-04-15,18:40:04,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8633160,297385,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16924490.jpg,1,1,0,False,1,2,AKBR6W40YAWJX,20419,12.38,2024-04-15,18:40:09,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Anemone_multifida,8633127,297385,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16924490.jpg,AKBR6W40YAWJX,20419,False,640,676,bud,2024-04-15,18:40:04,False
,N.A.,Anemone_multifida,8633144,297385,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16924490.jpg,AKBR6W40YAWJX,20419,False,1016,1032,flower,2024-04-15,18:40:07,False
N.A,Anemone_multifida,8633234,297384,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16905206.jpg,1,0,0,False,1,3,AKBR6W40YAWJX,20419,6.93,2024-04-15,18:40:20,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
,N.A.,Anemone_multifida,8633227,297384,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16905206.jpg,AKBR6W40YAWJX,20419,False,464,864,bud,2024-04-15,18:40:19,False
N.A,Anemone_multifida,8633250,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2I2EQ9SF1254Q,20579,0.0,2024-04-15,18:40:24,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8633264,startTest1,N/A,N/A,N/A,N/A,False,1,0,A141JL6MLG3O45,20575,0.0,2024-04-15,18:40:27,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8633272,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1FB38QSHRLLXT,20572,0.0,2024-04-15,18:40:28,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_multifida,8633302,297383,https://crowdcurio-experiment-images.s3.amazonaws.com/Anemone_multifida/images/Anemone_multifida.16899310.jpg,0,1,0,False,1,4,AKBR6W40YAWJX,20419,10.68,2024-04-15,18:40:34,False
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
