coreID,species,annotation-ID,image-ID,image-URL,bud,flower,fruit,is-duplicated,set-number,sequence,username,user-ID,time-spent (seconds),date,time,is-test
N.A,Anemone_cylindrica,8579435,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2YGZDO50A77J7,19018,0.0,2024-03-18,21:22:12,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579436,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1BPN4CWKKMOB9,19019,0.0,2024-03-18,21:22:13,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579437,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A2YGZDO50A77J7,19018,0.0,2024-03-18,21:23:02,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579438,startTest1,N/A,N/A,N/A,N/A,False,1,0,A2GL5PM884G1EQ,19021,0.0,2024-03-18,21:23:14,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579439,startTest1,N/A,N/A,N/A,N/A,False,1,0,A1I0HCZ9CX3EPG,19022,0.0,2024-03-18,21:23:19,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579440,submitTest1,N/A,N/A,N/A,N/A,False,1,1,A1BPN4CWKKMOB9,19019,0.0,2024-03-18,21:23:33,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579441,startTest1,N/A,N/A,N/A,N/A,False,1,0,AG3WI40OW10NO,19024,0.0,2024-03-18,21:23:48,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579442,startTest1,N/A,N/A,N/A,N/A,False,1,0,AVRIZQMUYQS4N,18908,0.0,2024-03-18,21:24:50,True
 ,coreID,species,annotation-ID,image-ID,image-URL,username,user-ID,is-duplicated,x,y,label,date,time,is-test
N.A,Anemone_cylindrica,8579443,startTest1,N/A,N/A,N/A,N/A,False,1,0,ASZ6HVUD6348F,19029,0.0,2024-03-18,21:24:58,True
